날짜,요일,날씨,기온,강수mm,행사중여부,공휴일여부,신메뉴여부,품목,구분,수요,판매수량,매진여부,매진시각,비고_시나리오
2025-04-11,금,맑음,13.7,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,19,19,False,,정상
2025-04-11,금,맑음,13.7,0.0,False,False,False,단호박 에그 샌드위치,완제품,14,14,False,,정상
2025-04-11,금,맑음,13.7,0.0,False,False,False,크루아상,완제품,26,26,False,,정상
2025-04-11,금,맑음,13.7,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-04-11,금,맑음,13.7,0.0,False,False,False,카페 라테,판매음료,44,44,False,,정상
2025-04-11,금,맑음,13.7,0.0,False,False,False,아메리카노,판매음료,55,55,False,,정상
2025-04-11,금,맑음,13.7,0.0,False,False,False,카페 모카,판매음료,21,21,False,,정상
2025-04-11,금,맑음,13.7,0.0,False,False,False,그린 티 라테,판매음료,17,17,False,,정상
2025-04-12,토,맑음,13.3,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,23,23,False,,정상
2025-04-12,토,맑음,13.3,0.0,False,False,False,단호박 에그 샌드위치,완제품,17,17,False,,정상
2025-04-12,토,맑음,13.3,0.0,False,False,False,크루아상,완제품,34,34,False,,정상
2025-04-12,토,맑음,13.3,0.0,False,False,False,뉴욕 치즈 케이크,완제품,13,13,False,,정상
2025-04-12,토,맑음,13.3,0.0,False,False,False,카페 라테,판매음료,57,57,False,,정상
2025-04-12,토,맑음,13.3,0.0,False,False,False,아메리카노,판매음료,78,78,False,,정상
2025-04-12,토,맑음,13.3,0.0,False,False,False,카페 모카,판매음료,29,29,False,,정상
2025-04-12,토,맑음,13.3,0.0,False,False,False,그린 티 라테,판매음료,22,22,False,,정상
2025-04-13,일,맑음,13.5,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,23,23,False,,정상
2025-04-13,일,맑음,13.5,0.0,False,False,False,단호박 에그 샌드위치,완제품,16,16,False,,정상
2025-04-13,일,맑음,13.5,0.0,False,False,False,크루아상,완제품,30,30,False,,정상
2025-04-13,일,맑음,13.5,0.0,False,False,False,뉴욕 치즈 케이크,완제품,11,11,False,,정상
2025-04-13,일,맑음,13.5,0.0,False,False,False,카페 라테,판매음료,56,56,False,,정상
2025-04-13,일,맑음,13.5,0.0,False,False,False,아메리카노,판매음료,70,70,False,,정상
2025-04-13,일,맑음,13.5,0.0,False,False,False,카페 모카,판매음료,25,25,False,,정상
2025-04-13,일,맑음,13.5,0.0,False,False,False,그린 티 라테,판매음료,21,21,False,,정상
2025-04-14,월,맑음,10.8,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,18,18,False,,정상
2025-04-14,월,맑음,10.8,0.0,False,False,False,단호박 에그 샌드위치,완제품,14,14,False,,정상
2025-04-14,월,맑음,10.8,0.0,False,False,False,크루아상,완제품,25,25,False,,정상
2025-04-14,월,맑음,10.8,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-04-14,월,맑음,10.8,0.0,False,False,False,카페 라테,판매음료,47,47,False,,정상
2025-04-14,월,맑음,10.8,0.0,False,False,False,아메리카노,판매음료,56,56,False,,정상
2025-04-14,월,맑음,10.8,0.0,False,False,False,카페 모카,판매음료,21,21,False,,정상
2025-04-14,월,맑음,10.8,0.0,False,False,False,그린 티 라테,판매음료,16,16,False,,정상
2025-04-15,화,맑음,12.7,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-04-15,화,맑음,12.7,0.0,False,False,False,단호박 에그 샌드위치,완제품,14,14,False,,정상
2025-04-15,화,맑음,12.7,0.0,False,False,False,크루아상,완제품,24,24,False,,정상
2025-04-15,화,맑음,12.7,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-04-15,화,맑음,12.7,0.0,False,False,False,카페 라테,판매음료,45,45,False,,정상
2025-04-15,화,맑음,12.7,0.0,False,False,False,아메리카노,판매음료,57,57,False,,정상
2025-04-15,화,맑음,12.7,0.0,False,False,False,카페 모카,판매음료,19,19,False,,정상
2025-04-15,화,맑음,12.7,0.0,False,False,False,그린 티 라테,판매음료,16,16,False,,정상
2025-04-16,수,흐림,10.0,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-04-16,수,흐림,10.0,0.0,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-04-16,수,흐림,10.0,0.0,False,False,False,크루아상,완제품,23,23,False,,정상
2025-04-16,수,흐림,10.0,0.0,False,False,False,뉴욕 치즈 케이크,완제품,8,8,False,,정상
2025-04-16,수,흐림,10.0,0.0,False,False,False,카페 라테,판매음료,43,43,False,,정상
2025-04-16,수,흐림,10.0,0.0,False,False,False,아메리카노,판매음료,51,51,False,,정상
2025-04-16,수,흐림,10.0,0.0,False,False,False,카페 모카,판매음료,17,17,False,,정상
2025-04-16,수,흐림,10.0,0.0,False,False,False,그린 티 라테,판매음료,14,14,False,,정상
2025-04-17,목,맑음,12.2,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,19,19,False,,정상
2025-04-17,목,맑음,12.2,0.0,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-04-17,목,맑음,12.2,0.0,False,False,False,크루아상,완제품,24,24,False,,정상
2025-04-17,목,맑음,12.2,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-04-17,목,맑음,12.2,0.0,False,False,False,카페 라테,판매음료,46,46,False,,정상
2025-04-17,목,맑음,12.2,0.0,False,False,False,아메리카노,판매음료,53,53,False,,정상
2025-04-17,목,맑음,12.2,0.0,False,False,False,카페 모카,판매음료,21,21,False,,정상
2025-04-17,목,맑음,12.2,0.0,False,False,False,그린 티 라테,판매음료,15,15,False,,정상
2025-04-18,금,맑음,13.1,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,18,18,False,,정상
2025-04-18,금,맑음,13.1,0.0,False,False,False,단호박 에그 샌드위치,완제품,15,15,False,,정상
2025-04-18,금,맑음,13.1,0.0,False,False,False,크루아상,완제품,26,26,False,,정상
2025-04-18,금,맑음,13.1,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-04-18,금,맑음,13.1,0.0,False,False,False,카페 라테,판매음료,49,49,False,,정상
2025-04-18,금,맑음,13.1,0.0,False,False,False,아메리카노,판매음료,62,62,False,,정상
2025-04-18,금,맑음,13.1,0.0,False,False,False,카페 모카,판매음료,21,21,False,,정상
2025-04-18,금,맑음,13.1,0.0,False,False,False,그린 티 라테,판매음료,15,15,False,,정상
2025-04-19,토,흐림,15.9,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,24,24,False,,정상
2025-04-19,토,흐림,15.9,0.0,False,False,False,단호박 에그 샌드위치,완제품,16,16,False,,정상
2025-04-19,토,흐림,15.9,0.0,False,False,False,크루아상,완제품,30,30,False,,정상
2025-04-19,토,흐림,15.9,0.0,False,False,False,뉴욕 치즈 케이크,완제품,11,11,False,,정상
2025-04-19,토,흐림,15.9,0.0,False,False,False,카페 라테,판매음료,57,57,False,,정상
2025-04-19,토,흐림,15.9,0.0,False,False,False,아메리카노,판매음료,76,76,False,,정상
2025-04-19,토,흐림,15.9,0.0,False,False,False,카페 모카,판매음료,24,24,False,,정상
2025-04-19,토,흐림,15.9,0.0,False,False,False,그린 티 라테,판매음료,19,19,False,,정상
2025-04-20,일,비,10.3,15.6,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-04-20,일,비,10.3,15.6,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-04-20,일,비,10.3,15.6,False,False,False,크루아상,완제품,22,22,False,,정상
2025-04-20,일,비,10.3,15.6,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-04-20,일,비,10.3,15.6,False,False,False,카페 라테,판매음료,43,43,False,,정상
2025-04-20,일,비,10.3,15.6,False,False,False,아메리카노,판매음료,54,54,False,,정상
2025-04-20,일,비,10.3,15.6,False,False,False,카페 모카,판매음료,20,20,False,,정상
2025-04-20,일,비,10.3,15.6,False,False,False,그린 티 라테,판매음료,14,14,False,,정상
2025-04-21,월,흐림,16.9,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-04-21,월,흐림,16.9,0.0,False,False,False,단호박 에그 샌드위치,완제품,12,12,False,,정상
2025-04-21,월,흐림,16.9,0.0,False,False,False,크루아상,완제품,24,24,False,,정상
2025-04-21,월,흐림,16.9,0.0,False,False,False,뉴욕 치즈 케이크,완제품,8,8,False,,정상
2025-04-21,월,흐림,16.9,0.0,False,False,False,카페 라테,판매음료,40,40,False,,정상
2025-04-21,월,흐림,16.9,0.0,False,False,False,아메리카노,판매음료,54,54,False,,정상
2025-04-21,월,흐림,16.9,0.0,False,False,False,카페 모카,판매음료,19,19,False,,정상
2025-04-21,월,흐림,16.9,0.0,False,False,False,그린 티 라테,판매음료,16,16,False,,정상
2025-04-22,화,맑음,14.2,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,19,19,False,,정상
2025-04-22,화,맑음,14.2,0.0,False,False,False,단호박 에그 샌드위치,완제품,14,14,False,,정상
2025-04-22,화,맑음,14.2,0.0,False,False,False,크루아상,완제품,24,24,False,,정상
2025-04-22,화,맑음,14.2,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-04-22,화,맑음,14.2,0.0,False,False,False,카페 라테,판매음료,43,43,False,,정상
2025-04-22,화,맑음,14.2,0.0,False,False,False,아메리카노,판매음료,55,55,False,,정상
2025-04-22,화,맑음,14.2,0.0,False,False,False,카페 모카,판매음료,20,20,False,,정상
2025-04-22,화,맑음,14.2,0.0,False,False,False,그린 티 라테,판매음료,15,15,False,,정상
2025-04-23,수,맑음,11.3,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,16,16,False,,정상
2025-04-23,수,맑음,11.3,0.0,False,False,False,단호박 에그 샌드위치,완제품,12,12,False,,정상
2025-04-23,수,맑음,11.3,0.0,False,False,False,크루아상,완제품,24,24,False,,정상
2025-04-23,수,맑음,11.3,0.0,False,False,False,뉴욕 치즈 케이크,완제품,8,8,False,,정상
2025-04-23,수,맑음,11.3,0.0,False,False,False,카페 라테,판매음료,43,43,False,,정상
2025-04-23,수,맑음,11.3,0.0,False,False,False,아메리카노,판매음료,56,56,False,,정상
2025-04-23,수,맑음,11.3,0.0,False,False,False,카페 모카,판매음료,20,20,False,,정상
2025-04-23,수,맑음,11.3,0.0,False,False,False,그린 티 라테,판매음료,15,15,False,,정상
2025-04-24,목,맑음,16.5,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,18,18,False,,정상
2025-04-24,목,맑음,16.5,0.0,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-04-24,목,맑음,16.5,0.0,False,False,False,크루아상,완제품,24,24,False,,정상
2025-04-24,목,맑음,16.5,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-04-24,목,맑음,16.5,0.0,False,False,False,카페 라테,판매음료,48,48,False,,정상
2025-04-24,목,맑음,16.5,0.0,False,False,False,아메리카노,판매음료,60,60,False,,정상
2025-04-24,목,맑음,16.5,0.0,False,False,False,카페 모카,판매음료,20,20,False,,정상
2025-04-24,목,맑음,16.5,0.0,False,False,False,그린 티 라테,판매음료,17,17,False,,정상
2025-04-25,금,맑음,8.2,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,20,20,False,,정상
2025-04-25,금,맑음,8.2,0.0,False,False,False,단호박 에그 샌드위치,완제품,15,15,False,,정상
2025-04-25,금,맑음,8.2,0.0,False,False,False,크루아상,완제품,27,27,False,,정상
2025-04-25,금,맑음,8.2,0.0,False,False,False,뉴욕 치즈 케이크,완제품,10,10,False,,정상
2025-04-25,금,맑음,8.2,0.0,False,False,False,카페 라테,판매음료,50,50,False,,정상
2025-04-25,금,맑음,8.2,0.0,False,False,False,아메리카노,판매음료,56,56,False,,정상
2025-04-25,금,맑음,8.2,0.0,False,False,False,카페 모카,판매음료,22,22,False,,정상
2025-04-25,금,맑음,8.2,0.0,False,False,False,그린 티 라테,판매음료,15,15,False,,정상
2025-04-26,토,비,16.5,7.8,False,False,False,치킨 토마토 치즈 샌드위치,완제품,19,19,False,,정상
2025-04-26,토,비,16.5,7.8,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-04-26,토,비,16.5,7.8,False,False,False,크루아상,완제품,24,24,False,,정상
2025-04-26,토,비,16.5,7.8,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-04-26,토,비,16.5,7.8,False,False,False,카페 라테,판매음료,47,47,False,,정상
2025-04-26,토,비,16.5,7.8,False,False,False,아메리카노,판매음료,54,54,False,,정상
2025-04-26,토,비,16.5,7.8,False,False,False,카페 모카,판매음료,20,20,False,,정상
2025-04-26,토,비,16.5,7.8,False,False,False,그린 티 라테,판매음료,16,16,False,,정상
2025-04-27,일,흐림,11.7,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,21,21,False,,정상
2025-04-27,일,흐림,11.7,0.0,False,False,False,단호박 에그 샌드위치,완제품,16,16,False,,정상
2025-04-27,일,흐림,11.7,0.0,False,False,False,크루아상,완제품,28,28,False,,정상
2025-04-27,일,흐림,11.7,0.0,False,False,False,뉴욕 치즈 케이크,완제품,10,10,False,,정상
2025-04-27,일,흐림,11.7,0.0,False,False,False,카페 라테,판매음료,51,51,False,,정상
2025-04-27,일,흐림,11.7,0.0,False,False,False,아메리카노,판매음료,69,69,False,,정상
2025-04-27,일,흐림,11.7,0.0,False,False,False,카페 모카,판매음료,24,24,False,,정상
2025-04-27,일,흐림,11.7,0.0,False,False,False,그린 티 라테,판매음료,18,18,False,,정상
2025-04-28,월,흐림,11.9,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-04-28,월,흐림,11.9,0.0,False,False,False,단호박 에그 샌드위치,완제품,12,12,False,,정상
2025-04-28,월,흐림,11.9,0.0,False,False,False,크루아상,완제품,23,23,False,,정상
2025-04-28,월,흐림,11.9,0.0,False,False,False,뉴욕 치즈 케이크,완제품,8,8,False,,정상
2025-04-28,월,흐림,11.9,0.0,False,False,False,카페 라테,판매음료,43,43,False,,정상
2025-04-28,월,흐림,11.9,0.0,False,False,False,아메리카노,판매음료,54,54,False,,정상
2025-04-28,월,흐림,11.9,0.0,False,False,False,카페 모카,판매음료,20,20,False,,정상
2025-04-28,월,흐림,11.9,0.0,False,False,False,그린 티 라테,판매음료,16,16,False,,정상
2025-04-29,화,흐림,13.2,0.0,True,False,False,치킨 토마토 치즈 샌드위치,완제품,21,21,False,,할인행사
2025-04-29,화,흐림,13.2,0.0,True,False,False,단호박 에그 샌드위치,완제품,16,16,False,,할인행사
2025-04-29,화,흐림,13.2,0.0,True,False,False,크루아상,완제품,29,29,False,,할인행사
2025-04-29,화,흐림,13.2,0.0,True,False,False,뉴욕 치즈 케이크,완제품,10,10,False,,할인행사
2025-04-29,화,흐림,13.2,0.0,True,False,False,카페 라테,판매음료,52,52,False,,할인행사
2025-04-29,화,흐림,13.2,0.0,True,False,False,아메리카노,판매음료,65,65,False,,할인행사
2025-04-29,화,흐림,13.2,0.0,True,False,False,카페 모카,판매음료,22,22,False,,할인행사
2025-04-29,화,흐림,13.2,0.0,True,False,False,그린 티 라테,판매음료,18,18,False,,할인행사
2025-04-30,수,맑음,13.0,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,18,18,False,,정상
2025-04-30,수,맑음,13.0,0.0,False,False,False,단호박 에그 샌드위치,완제품,12,12,False,,정상
2025-04-30,수,맑음,13.0,0.0,False,False,False,크루아상,완제품,23,23,False,,정상
2025-04-30,수,맑음,13.0,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-04-30,수,맑음,13.0,0.0,False,False,False,카페 라테,판매음료,42,42,False,,정상
2025-04-30,수,맑음,13.0,0.0,False,False,False,아메리카노,판매음료,55,55,False,,정상
2025-04-30,수,맑음,13.0,0.0,False,False,False,카페 모카,판매음료,18,18,False,,정상
2025-04-30,수,맑음,13.0,0.0,False,False,False,그린 티 라테,판매음료,15,15,False,,정상
2025-05-01,목,맑음,17.3,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,18,18,False,,정상
2025-05-01,목,맑음,17.3,0.0,False,False,False,단호박 에그 샌드위치,완제품,14,14,False,,정상
2025-05-01,목,맑음,17.3,0.0,False,False,False,크루아상,완제품,24,24,False,,정상
2025-05-01,목,맑음,17.3,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-05-01,목,맑음,17.3,0.0,False,False,False,카페 라테,판매음료,50,50,False,,정상
2025-05-01,목,맑음,17.3,0.0,False,False,False,아메리카노,판매음료,55,55,False,,정상
2025-05-01,목,맑음,17.3,0.0,False,False,False,카페 모카,판매음료,20,20,False,,정상
2025-05-01,목,맑음,17.3,0.0,False,False,False,그린 티 라테,판매음료,17,17,False,,정상
2025-05-02,금,흐림,17.5,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,19,19,False,,정상
2025-05-02,금,흐림,17.5,0.0,False,False,False,단호박 에그 샌드위치,완제품,14,14,False,,정상
2025-05-02,금,흐림,17.5,0.0,False,False,False,크루아상,완제품,25,25,False,,정상
2025-05-02,금,흐림,17.5,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-05-02,금,흐림,17.5,0.0,False,False,False,카페 라테,판매음료,44,44,False,,정상
2025-05-02,금,흐림,17.5,0.0,False,False,False,아메리카노,판매음료,60,60,False,,정상
